## begin version 0.98 source file header             
## generated at 24## from output of MCNPX case mctal_1.3GalwD2O, described as:   
## mcnp       6.mpi 05/11/18 01:54:38    51        50000000  13067473735331
##  Debug                                                                          
## Pulse shapes are as calculated with point detector tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  1.6006e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  7.9983e+00   1.0000e-04   0.0000e+00   0.0000e+00 
  8.5266e+00   1.0000e-04   0.0000e+00   0.0000e+00 
  9.0898e+00   1.0000e-04   0.0000e+00   0.0000e+00 
  9.6902e+00   1.0000e-04   0.0000e+00   0.0000e+00 
  1.0330e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.1013e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.1740e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.2515e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.3342e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.4223e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.5163e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.6164e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.7232e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.8370e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  1.9583e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.0877e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.2256e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.3726e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.5293e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.6964e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  2.8745e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  3.0643e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  3.2667e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  3.4825e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  3.7125e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  3.9577e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  4.2191e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  4.4978e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  4.7949e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  5.1116e+01   1.0000e-04   1.1363e+09   1.1363e+09 
  5.4492e+01   1.0000e-04   1.0664e+09   1.0664e+09 
  5.8091e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  6.1928e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  6.6019e+01   1.0000e-04   1.1448e+09   1.1448e+09 
  7.0379e+01   1.0000e-04   8.2541e+08   8.2541e+08 
  7.5028e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  7.9983e+01   1.0000e-04   0.0000e+00   0.0000e+00 
  8.5266e+01   1.0000e-04   1.6506e+09   1.1848e+09 
  9.0898e+01   1.0000e-04   1.2779e+09   9.0360e+08 
  9.6902e+01   1.0000e-04   2.5183e+09   2.5183e+09 
  1.0330e+02   1.0000e-04   1.1245e+09   7.9516e+08 
  1.1013e+02   1.0000e-04   3.8148e+09   1.4454e+09 
  1.1740e+02   1.0000e-04   6.2051e+09   2.3406e+09 
  1.2515e+02   1.0000e-04   1.2867e+10   3.8473e+09 
  1.3342e+02   1.0000e-04   2.1488e+10   5.5934e+09 
  1.4223e+02   1.0000e-04   2.7010e+10   5.7314e+09 
  1.5163e+02   1.0000e-04   4.8964e+10   7.3104e+09 
  1.6164e+02   1.0000e-04   4.9464e+10   6.8656e+09 
  1.7232e+02   1.0000e-04   6.3467e+10   7.5716e+09 
  1.8370e+02   1.0000e-04   7.8588e+10   8.1181e+09 
  1.9583e+02   1.0000e-04   9.9242e+10   9.0905e+09 
  2.0877e+02   1.0000e-04   9.6500e+10   8.1832e+09 
  2.2256e+02   1.0000e-04   1.0950e+11   9.3733e+09 
  2.3726e+02   1.0000e-04   1.0773e+11   7.8321e+09 
  2.5293e+02   1.0000e-04   1.1733e+11   7.5445e+09 
  2.6964e+02   1.0000e-04   1.1640e+11   7.1820e+09 
  2.8745e+02   1.0000e-04   1.2141e+11   6.8598e+09 
  3.0643e+02   1.0000e-04   1.2333e+11   6.8693e+09 
  3.2667e+02   1.0000e-04   1.2056e+11   6.0764e+09 
  3.4825e+02   1.0000e-04   1.2995e+11   6.0815e+09 
  3.7125e+02   1.0000e-04   1.2027e+11   5.4602e+09 
  3.9577e+02   1.0000e-04   1.2403e+11   5.3332e+09 
  4.2191e+02   1.0000e-04   1.1583e+11   4.6215e+09 
  4.4978e+02   1.0000e-04   1.1795e+11   4.4821e+09 
  4.7949e+02   1.0000e-04   1.0934e+11   4.0455e+09 
  5.1116e+02   1.0000e-04   9.8777e+10   3.6646e+09 
  5.4492e+02   1.0000e-04   7.3553e+10   3.0451e+09 
  5.8091e+02   1.0000e-04   5.3320e+10   2.4474e+09 
  6.1928e+02   1.0000e-04   4.7812e+10   2.2615e+09 
  6.6019e+02   1.0000e-04   3.5965e+10   1.9097e+09 
  7.0379e+02   1.0000e-04   3.2596e+10   1.7537e+09 
  7.5028e+02   1.0000e-04   2.4654e+10   1.4768e+09 
  7.9983e+02   1.0000e-04   2.1248e+10   1.3195e+09 
  8.5266e+02   1.0000e-04   1.5869e+10   1.1442e+09 
  9.0898e+02   1.0000e-04   1.0114e+10   8.5763e+08 
  9.6902e+02   1.0000e-04   8.4183e+09   7.6354e+08 
  1.0330e+03   1.0000e-04   6.4524e+09   6.4395e+08 
  1.1013e+03   1.0000e-04   6.1844e+09   7.1678e+08 
  1.1740e+03   1.0000e-04   4.5377e+09   5.0732e+08 
  1.2515e+03   1.0000e-04   2.8127e+09   3.7690e+08 
  1.3342e+03   1.0000e-04   2.3028e+09   3.2653e+08 
  1.4223e+03   1.0000e-04   1.8372e+09   2.7908e+08 
  1.5163e+03   1.0000e-04   1.2519e+09   2.4274e+08 
  1.6164e+03   1.0000e-04   8.3362e+08   1.8540e+08 
  1.7232e+03   1.0000e-04   7.5498e+08   1.6768e+08 
  1.8370e+03   1.0000e-04   6.7555e+08   1.5815e+08 
  1.9583e+03   1.0000e-04   3.3748e+08   1.0006e+08 
  2.0877e+03   1.0000e-04   1.9767e+08   8.1302e+07 
  2.2256e+03   1.0000e-04   2.3411e+08   8.4395e+07 
  2.3726e+03   1.0000e-04   1.1620e+08   5.2267e+07 
  2.5293e+03   1.0000e-04   4.7976e+07   3.2542e+07 
  2.6964e+03   1.0000e-04   2.1536e+07   2.1536e+07 
  2.8745e+03   1.0000e-04   2.0207e+07   2.0207e+07 
  3.0643e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  3.2667e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  3.4825e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  3.7125e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  3.9577e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  4.2191e+03   1.0000e-04   1.3769e+07   1.3769e+07 
  4.4978e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  4.7949e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  5.1116e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  5.4492e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  5.8091e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  6.1928e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  6.6019e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  7.0379e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  7.5028e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  7.9983e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  8.5266e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  9.0898e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  9.6902e+03   1.0000e-04   0.0000e+00   0.0000e+00 
  5.5000e+04   1.0000e-04   0.0000e+00   0.0000e+00 
  5.5000e+05   1.0000e-04   0.0000e+00   0.0000e+00 
  5.5000e+06   1.0000e-04   0.0000e+00   0.0000e+00 
  5.5000e+07   1.0000e-04   0.0000e+00   0.0000e+00 


  1.0330e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1013e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1740e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.2515e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.3342e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.4223e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.5163e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.6164e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.7232e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.8370e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.9583e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.0877e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.2256e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.3726e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.5293e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.6964e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.8745e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.0643e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.2667e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.4825e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.7125e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.9577e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.2191e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.4978e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.7949e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  5.1116e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  5.4492e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  5.8091e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  6.1928e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  6.6019e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  7.0379e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  7.5028e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  7.9983e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  8.5266e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  9.0898e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  9.6902e-01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.0330e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1013e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1740e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.2515e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.3342e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.4223e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.5163e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.6164e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.7232e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.8370e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.9583e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.0877e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.2256e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.3726e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.5293e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.6964e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  2.8745e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  3.0643e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  3.2667e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  3.4825e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  3.7125e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  3.9577e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  4.2191e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  4.4978e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  4.7949e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  5.1116e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  5.4492e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  5.8091e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  6.1928e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  6.6019e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  7.0379e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  7.5028e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  7.9983e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  8.5266e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  9.0898e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  9.6902e+00   1.1220e-04   0.0000e+00   0.0000e+00 
  1.0330e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1013e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.1740e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.2515e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.3342e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.4223e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.5163e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.6164e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.7232e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.8370e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  1.9583e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.0877e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.2256e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.3726e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.5293e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.6964e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  2.8745e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.0643e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.2667e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.4825e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.7125e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  3.9577e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.2191e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.4978e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  4.7949e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  5.1116e+01   1.1220e-04   5.4820e+09   5.4820e+09 
  5.4492e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  5.8091e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  6.1928e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  6.6019e+01   1.1220e-04   1.6741e+09   1.1861e+09 
  7.0379e+01   1.1220e-04   7.3546e+08   7.3546e+08 
  7.5028e+01   1.1220e-04   1.3800e+09   9.7583e+08 
  7.9983e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  8.5266e+01   1.1220e-04   1.8213e+09   1.0516e+09 
  9.0898e+01   1.1220e-04   0.0000e+00   0.0000e+00 
  9.6902e+01   1.1220e-04   1.2397e+09   8.7686e+08 
  1.0330e+02   1.1220e-04   6.0790e+09   3.2091e+09 
  1.1013e+02   1.1220e-04   6.9617e+09   2.4707e+09 
  1.1740e+02   1.1220e-04   8.7453e+09   3.0084e+09 
  1.2515e+02   1.1220e-04   2.0527e+10   5.0128e+09 
  1.3342e+02   1.1220e-04   3.5251e+10   6.0455e+09 
  1.4223e+02   1.1220e-04   4.1479e+10   6.4376e+09 
  1.5163e+02   1.1220e-04   5.9749e+10   8.0124e+09 
  1.6164e+02   1.1220e-04   7.6765e+10   1.6113e+10 
  1.7232e+02   1.1220e-04   9.4512e+10   9.1393e+09 
  1.8370e+02   1.1220e-04   1.0002e+11   8.6616e+09 
  1.9583e+02   1.1220e-04   1.0577e+11   8.5254e+09 
  2.0877e+02   1.1220e-04   1.0944e+11   8.6022e+09 
  2.2256e+02   1.1220e-04   1.0745e+11   8.1984e+09 
  2.3726e+02   1.1220e-04   1.2210e+11   7.8389e+09 
  2.5293e+02   1.1220e-04   1.2313e+11   7.3138e+09 
  2.6964e+02   1.1220e-04   1.4022e+11   7.3756e+09 
  2.8745e+02   1.1220e-04   1.4303e+11   7.1085e+09 
  3.0643e+02   1.1220e-04   1.4848e+11   6.8597e+09 
  3.2667e+02   1.1220e-04   1.4314e+11   6.3699e+09 
  3.4825e+02   1.1220e-04   1.4792e+11   6.0497e+09 
  3.7125e+02   1.1220e-04   1.4824e+11   5.6626e+09 
  3.9577e+02   1.1220e-04   1.3964e+11   5.2506e+09 
  4.2191e+02   1.1220e-04   1.3078e+11   4.6818e+09 
  4.4978e+02   1.1220e-04   1.3303e+11   4.4165e+09 
  4.7949e+02   1.1220e-04   1.1465e+11   3.8868e+09 
  5.1116e+02   1.1220e-04   8.8080e+10   3.5408e+09 
  5.4492e+02   1.1220e-04   8.0362e+10   3.0779e+09 
  5.8091e+02   1.1220e-04   5.5439e+10   2.4449e+09 
  6.1928e+02   1.1220e-04   5.1257e+10   2.2707e+09 
  6.6019e+02   1.1220e-04   4.0721e+10   1.9709e+09 
  7.0379e+02   1.1220e-04   3.0284e+10   1.6626e+09 
  7.5028e+02   1.1220e-04   2.6962e+10   1.4586e+09 
  7.9983e+02   1.1220e-04   1.8332e+10   1.1769e+09 
  8.5266e+02   1.1220e-04   1.5662e+10   1.0525e+09 
  9.0898e+02   1.1220e-04   1.3899e+10   9.5485e+08 
  9.6902e+02   1.1220e-04   1.0471e+10   8.0211e+08 
  1.0330e+03   1.1220e-04   8.3954e+09   7.2284e+08 
  1.1013e+03   1.1220e-04   5.6792e+09   5.5145e+08 
  1.1740e+03   1.1220e-04   3.4930e+09   4.2999e+08 
  1.2515e+03   1.1220e-04   3.0507e+09   3.7401e+08 
  1.3342e+03   1.1220e-04   2.5878e+09   3.2942e+08 
  1.4223e+03   1.1220e-04   1.7853e+09   2.7297e+08 
  1.5163e+03   1.1220e-04   1.7114e+09   2.5757e+08 
  1.6164e+03   1.1220e-04   1.1377e+09   2.0172e+08 
  1.7232e+03   1.1220e-04   9.4099e+08   1.8218e+08 
  1.8370e+03   1.1220e-04   5.2793e+08   1.2924e+08 
  1.9583e+03   1.1220e-04   2.9080e+08   8.7675e+07 
  2.0877e+03   1.1220e-04   2.4450e+08   8.6087e+07 
  2.2256e+03   1.1220e-04   2.0931e+08   6.9763e+07 
  2.3726e+03   1.1220e-04   2.2044e+08   1.0398e+08 
  2.5293e+03   1.1220e-04   1.2937e+08   5.8943e+07 
  2.6964e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  2.8745e+03   1.1220e-04   3.9108e+07   2.7740e+07 
  3.0643e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  3.2667e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  3.4825e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  3.7125e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  3.9577e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  4.2191e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  4.4978e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  4.7949e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  5.1116e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  5.4492e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  5.8091e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  6.1928e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  6.6019e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  7.0379e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  7.5028e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  7.9983e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  8.5266e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  9.0898e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  9.6902e+03   1.1220e-04   0.0000e+00   0.0000e+00 
  5.5000e+04   1.1220e-04   0.0000e+00   0.0000e+00 
  5.5000e+05   1.1220e-04   0.0000e+00   0.0000e+00 
  5.5000e+06   1.1220e-04   0.0000e+00   0.0000e+00 
  5.5000e+07   1.1220e-04   0.0000e+00   0.0000e+00 


  1.0330e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1013e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1740e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.2515e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.3342e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.4223e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.5163e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.6164e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.7232e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.8370e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.9583e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.0877e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.2256e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.3726e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.5293e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.6964e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.8745e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.0643e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.2667e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.4825e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.7125e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.9577e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.2191e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.4978e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.7949e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  5.1116e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  5.4492e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  5.8091e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  6.1928e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  6.6019e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  7.0379e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  7.5028e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  7.9983e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  8.5266e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  9.0898e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  9.6902e-01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.0330e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1013e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1740e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.2515e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.3342e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.4223e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.5163e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.6164e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.7232e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.8370e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.9583e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.0877e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.2256e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.3726e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.5293e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.6964e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  2.8745e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  3.0643e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  3.2667e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  3.4825e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  3.7125e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  3.9577e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  4.2191e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  4.4978e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  4.7949e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  5.1116e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  5.4492e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  5.8091e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  6.1928e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  6.6019e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  7.0379e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  7.5028e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  7.9983e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  8.5266e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  9.0898e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  9.6902e+00   1.2589e-04   0.0000e+00   0.0000e+00 
  1.0330e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1013e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.1740e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.2515e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.3342e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.4223e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.5163e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.6164e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.7232e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.8370e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  1.9583e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.0877e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.2256e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.3726e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.5293e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.6964e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  2.8745e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.0643e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.2667e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.4825e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.7125e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  3.9577e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.2191e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.4978e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  4.7949e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  5.1116e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  5.4492e+01   1.2589e-04   1.6933e+09   1.1973e+09 
  5.8091e+01   1.2589e-04   0.0000e+00   0.0000e+00 
  6.1928e+01   1.2589e-04   0.0000e+00   0.0000e+00 
