# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator:  3.8.5, git
# Instrument: eqsans_sans.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1790181472626250
# Directory: /Users/georgeyumnam/WORK/PANRAID/PaNRAID-results/Group2/panraidproject/scan_sans_sample/x-09_y+00
# Param: gx=-0.009
# Param: gy=0
# Param: sample_on=1
# Param: R_sphere=100
# Param: Phi=0.01
# Param: bs_radius=0
# Param: samp_ap=0.01
# Date: Wed Sep 23 18:38:27 2026 (1790181507)
# type: array_1d(100)
# Source: EQ_SANS_sample (eqsans_sans.instr)
# component: qmon
# position: 0 0 22.281
# title: QMonitor - Radially averaged distribution
# Ncount: 10000000
# filename: rdet.dat
# statistics: X0=0.0638336; dX=0.0519058;
# signal: Min=0; Max=2.03852e+08; Mean=1.96682e+07;
# values: 1.96682e+09 1.73447e+08 4263
# xvar: r
# yvar: (I,I_err)
# xlabel: Radius [m]
# ylabel: I(r)
# xlimits: 0 0.5
# variables: r I I_err N
0.0025 0 0 0 
0.0075 52360548.66 52360548.66 1 
0.0125 124172520.1 76166720.9 3 
0.0175 165521723.6 76049113.89 5 
0.0225 203851936.8 75404194.61 8 
0.0275 69612986.85 31981137.68 5 
0.0325 98602384.1 41215786.41 6 
0.0375 117377366.6 40391924.23 9 
0.0425 64588081.52 28064180.61 6 
0.0475 57133524.07 25022222.19 6 
0.0525 78334492.94 27627768.32 9 
0.0575 89563991.27 26958017.18 13 
0.0625 74922248.75 22389013.79 13 
0.0675 111444438.9 27730769.53 19 
0.0725 56859796.15 18516051.58 11 
0.0775 43674356.76 16904988.24 8 
0.0825 32618112.92 11506689.45 11 
0.0875 41229880.37 13410891.13 15 
0.0925 67592763.01 16442091.24 22 
0.0975 44168777.42 11592370.64 20 
0.1025 34514379.37 9875595.281 19 
0.1075 21289558.27 8322632.426 10 
0.1125 32391380.69 9838423.924 13 
0.1175 32198878.19 8699763.599 21 
0.1225 20316545.07 7027908.742 15 
0.1275 30026881.75 7968702.037 24 
0.1325 24580171.24 6463650.553 24 
0.1375 21211722.55 6200041.404 29 
0.1425 20002257.28 5392230.498 22 
0.1475 18117333.9 4911136.335 27 
0.1525 14737069.47 4373900.605 20 
0.1575 4742754.341 2034012.842 16 
0.1625 10204488.28 3116052.204 27 
0.1675 8104398.815 2639109.498 32 
0.1725 4562526.204 1531214.204 27 
0.1775 6668698.307 2183393.232 27 
0.1825 6740381.703 2103337.188 33 
0.1875 11078520.24 3311358.037 33 
0.1925 3622756.691 1333858.728 28 
0.1975 6782925.094 1944932.611 37 
0.2025 3893726.573 1374940.801 30 
0.2075 4099473.682 1720782.079 33 
0.2125 2361204.336 842037.7504 32 
0.2175 2839910.74 1051284.576 37 
0.2225 3013152.939 1082314.383 36 
0.2275 1350887.215 456379.176 33 
0.2325 1850472.112 735035.9765 35 
0.2375 2778797.272 824547.7925 53 
0.2425 2919201.745 684064.2863 56 
0.2475 982218.6063 288447.7074 42 
0.2525 1166761.243 318644.7895 46 
0.2575 1014504.653 421937.9769 36 
0.2625 756107.8271 320766.3379 36 
0.2675 646562.3321 136352.8068 52 
0.2725 749287.1522 294068.7726 44 
0.2775 999982.4065 335649.7954 45 
0.2825 370256.428 77260.25513 46 
0.2875 580802.0732 140601.4458 57 
0.2925 529120.8961 166855.6383 47 
0.2975 496343.3221 90902.00585 46 
0.3025 382700.2618 98755.85044 46 
0.3075 511829.6177 118195.7066 58 
0.3125 486657.8044 202459.9923 42 
0.3175 251622.2676 53755.70176 42 
0.3225 393864.1074 93039.9542 53 
0.3275 211553.0184 44657.22326 49 
0.3325 185346.0012 39218.583 50 
0.3375 286165.0474 52538.04662 59 
0.3425 276268.901 50018.45783 66 
0.3475 255414.0724 46681.32424 69 
0.3525 368005.5138 55830.81854 86 
0.3575 194370.2687 39755.25971 55 
0.3625 216834.2308 41667.97488 55 
0.3675 185476.4969 35907.67666 56 
0.3725 198584.3757 39482.5321 62 
0.3775 208605.138 39699.41794 75 
0.3825 188565.9417 37291.60758 68 
0.3875 143873.6064 31974.42672 56 
0.3925 218085.8251 42798.90179 72 
0.3975 198273.7817 38710.25348 67 
0.4025 175358.8895 32926.67158 77 
0.4075 210426.3845 39750.33701 77 
0.4125 197749.3509 36391.19861 72 
0.4175 178021.9937 34436.43242 75 
0.4225 134819.1032 26635.43973 73 
0.4275 127551.1277 25480.86197 76 
0.4325 163871.3651 32015.83756 70 
0.4375 118875.9724 23883.4509 78 
0.4425 115363.4738 27385.52567 73 
0.4475 77730.06926 16521.23282 61 
0.4525 152218.6661 31520.73872 91 
0.4575 86788.48708 18298.71864 72 
0.4625 126126.557 27584.22512 84 
0.4675 87369.20019 18364.55061 77 
0.4725 136046.3097 27068.2745 87 
0.4775 99989.65329 18710.22166 93 
0.4825 109364.583 22444.1277 86 
0.4875 64675.68363 15870.66615 79 
0.4925 92624.5756 21004.91837 81 
0.4975 81698.69208 18187.2374 79 
